sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
534,N24002180,,,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 166.100 TO KM,,BRO,2021-09,2026-07,,734.64,,19.60,8.00,2025-06,FR_JUNE_2025.pdf
535,N24002185,,,CONSTRUCTION OF 2 LANE WITH PAVED SHOULDERS (BARAMULLA BYPASS) GREENFIELD BYPASS FROM EXISTING CH. K,,BRO,2023-03,2026-09,,992.43,,338.33,,2025-06,FR_JUNE_2025.pdf
536,N24002210,,,WIDENING AND STRENGTHENING OF RAFIABAD-KUPWARA-CHOWKIBAL- TANGDHAR-CHAMKOT (NH-701) ROAD FROM DESIGN,,BRO,2024-03,2027-05,,1404.94,,0.00,,2025-06,FR_JUNE_2025.pdf
537,N24000488,,,FOUR LANING OF UDHAMBUR - RAMBAN SECTION OF NH-1A,,NHAI,2015-12,2018-12,2024-11,2136.97,2644.00,2386.51,99.50,2025-06,FR_JUNE_2025.pdf
538,N24000717,,,CONSTRUCTION OF STAND ALONE RING ROAD/ BYPASS AROUND JAMMU CITY IN THE STATE OF J AND K ON EPC MODE,,NHAI,2017-12,2021-07,2025-07,1471.75,1471.75,1731.65,98.94,2025-06,FR_JUNE_2025.pdf
539,N24000868,,,UP-GRADATION TO 4-LANE WITH PAVED SHOULDER OF JAMMU- AKHNOOR ROAD SECTION OF NH-144A FROM GANESH VIHA,,NHIDCL,2018-03,2021-07,2023-08,253.44,,191.14,83.23,2025-06,FR_JUNE_2025.pdf
540,N24001256,,,CONSTRUCTION OF (I) CONNECTING ROAD FROM Z-MORH TUNNEL TO ZOJILA TUNNEL AND (II) 14.150 KM LONG BI-D,,NHIDCL,2020-08,2026-09,,6808.69,,3013.84,49.92,2025-06,FR_JUNE_2025.pdf
541,N24001264,,,UP-GRADATION TO 2-LANE WITH PAVED SHOULDER FROM KM 12.850 TO KM20.300 OF 7.450KM LENGTH ON GOHA-KHEL,,NHIDCL,2020-07,2022-04,2024-10,228.39,,69.32,88.09,2025-06,FR_JUNE_2025.pdf
542,N24001266,,,UP-GRADATION TO 2-LANE WITH PAVED SHOULDER FROM KM 20.300 TO KM 29.030 OF 8.730 KM LENGTH ON GOHA-K,,NHIDCL,2020-07,2022-04,2023-11,210.79,,72.72,93.63,2025-06,FR_JUNE_2025.pdf
543,N24001323,,,KHELLANI-KHANABAL PKG-1,,NHIDCL,2021-03,2022-09,2024-10,486.45,,126.73,96.84,2025-06,FR_JUNE_2025.pdf
544,N24001341,,,KHELLANI-KHANABAL PKG-3,,NHIDCL,2021-03,2022-12,2024-10,398.51,,80.64,98.36,2025-06,FR_JUNE_2025.pdf
545,N24001394,,,KHELLANI-KHANABAL PKG-2,,NHIDCL,2021-07,2023-02,2025-06,512.43,,71.65,51.75,2025-06,FR_JUNE_2025.pdf
546,N24001395,,,KHELLANI-KHANABAL PKG-4,,NHIDCL,2021-07,2023-08,2025-12,859.67,,196.00,44.02,2025-06,FR_JUNE_2025.pdf
547,N24001396,,,KHELLANI-KHANABAL PKG-5,,NHIDCL,2021-07,2023-02,2025-03,497.09,,178.73,90.01,2025-06,FR_JUNE_2025.pdf
548,N24001397,,,GOHA-KHELLANI PKG-3,,NHIDCL,2021-02,2023-03,2025-02,431.28,433.08,372.31,100.00,2025-06,FR_JUNE_2025.pdf
549,N06000087,,,RAJRAPPA RCE OCP ( 3.0 MTY),,CCL,2009-12,2016-03,,510.85,,488.57,75.00,2025-06,FR_JUNE_2025.pdf
550,N06000096,,,MURAIDIH UG TURN-KEY PROJECT,,BCCL,2011-02,2014-04,,339.88,,190.48,70.00,2025-06,FR_JUNE_2025.pdf
551,N06000098,,,MOONIDIH XV SEAM UG,,BCCL,2011-08,2019-03,,1230.27,,620.97,81.00,2025-06,FR_JUNE_2025.pdf
552,N06000169,,,CHITRA EAST (RCE) OCP,,ECL,2018-08,2026-03,2026-03,513.98,,228.35,51.00,2025-06,FR_JUNE_2025.pdf
553,N06000186,,,TETARIAKHAR EXPANSION OCP,,CCL,2019-11,2023-03,,243.52,,44.64,26.00,2025-06,FR_JUNE_2025.pdf
554,N06000193,,,PACHWARA SOUTH COAL BLOCK,,NLC,2013-07,2028-09,,2242.92,2242.90,1151.23,54.00,2025-06,FR_JUNE_2025.pdf
555,N06000194,,,PATHERDIH 2.5 NLW COAL WASHERY,,BCCL,2015-10,2018-04,,334.27,,135.86,47.00,2025-06,FR_JUNE_2025.pdf
556,N06000216,,,REVISED PROJECT REPORT MAGADH EXPANSION OCP,,CCL,2020-08,2028-03,,7254.37,,1527.57,38.00,2025-06,FR_JUNE_2025.pdf
557,N06000217,,,EXPANSION PROJECT AMRAPALI OCP,,CCL,2020-08,2028-03,,5136.15,,1092.17,43.00,2025-06,FR_JUNE_2025.pdf
558,N06000218,,,UCE OF EPR OF NORTH URIMARI OCP,,CCL,2021-07,2029-03,,778.80,,694.11,75.00,2025-06,FR_JUNE_2025.pdf
559,N06000237,,,KOTRE BASANTPUR PACHMO OCP,,CCL,2020-08,2032-03,,625.40,625.40,441.24,41.00,2025-06,FR_JUNE_2025.pdf
560,N06000238,,,CHANDRAGUPT OCP,,CCL,2020-08,2032-03,,973.50,,440.56,12.40,2025-06,FR_JUNE_2025.pdf
561,N06000239,,,SIRKA OCP,,CCL,2020-05,2028-03,,222.82,,139.31,51.00,2025-06,FR_JUNE_2025.pdf
562,N06000240,,,JHARKHAND LAIYO OCP,,CCL,2020-08,2031-03,,764.57,,145.80,28.00,2025-06,FR_JUNE_2025.pdf
563,N06000241,,,EPR TAPIN SOUTH OCP,,CCL,2020-11,2028-03,,230.41,,21.12,18.30,2025-06,FR_JUNE_2025.pdf
564,N06000242,,,EPR PUNDI OCP,,CCL,2020-11,2027-03,,713.35,,236.57,21.00,2025-06,FR_JUNE_2025.pdf
565,N06000243,,,EPR ROHINI KARKATA OCP,,CCL,2021-01,2028-03,,1020.42,,83.44,18.00,2025-06,FR_JUNE_2025.pdf
566,N06000245,,,EXPANSION OF KONAR OCP,,CCL,2022-01,2032-03,,799.34,,416.73,32.00,2025-06,FR_JUNE_2025.pdf
567,N06000246,,,EXPANSION OF KARO OCP,,CCL,2022-01,2029-03,,908.47,,217.68,21.00,2025-06,FR_JUNE_2025.pdf
568,N06000247,,,EXPANSION OF ASHOK OCP,,CCL,2021-05,2028-03,,2898.28,,176.50,20.00,2025-06,FR_JUNE_2025.pdf
569,N06000273,,,AMALGAMATED NTST KUJAMA OCP 8.5 MTY,,BCCL,2023-01,2030-03,,4011.85,,398.49,25.10,2025-06,FR_JUNE_2025.pdf
570,N06000275,,,HURA C OC,,ECL,2022-08,2029-03,,859.41,,448.72,62.00,2025-06,FR_JUNE_2025.pdf
571,N06000280,,,CHUPERBHITA- SIMLONG OCP,,ECL,2023-12,2037-03,2037-03,979.08,,0.00,0.01,2025-06,FR_JUNE_2025.pdf
572,N06000287,,,BLOCK-E OCP (15 MTY),,BCCL,2024-03,2029-03,,5850.83,,5.96,2.00,2025-06,FR_JUNE_2025.pdf
573,N06000295,,,JARANGDIH OCP,,CCL,2020-02,2029-03,,414.37,,85.60,,2025-06,FR_JUNE_2025.pdf
574,N28000067,,,2000 BOYS HOSTEL(1000 DOUBLE BEDDED ROOM) AT ISM DHANBAD,,CPWD EDUCATION,2012-09,2016-03,,171.86,,174.48,99.00,2025-06,FR_JUNE_2025.pdf
575,N16000445,,,DEVELOPMENT OF JHARIA CBM BLOCK (PHASE-1),,ONGC,2019-11,2024-01,2025-03,431.00,,204.31,58.00,2025-06,FR_JUNE_2025.pdf
576,N16000480,,,LAYING OF NATURAL GAS PIPELINE FROM HAZARIBAGH TO RANCHI,,IOCL,2023-03,2026-02,,202.07,,52.94,42.95,2025-06,FR_JUNE_2025.pdf
577,N16000497,,,CGD PROJECT IN BIHAR JHARKHAND,,HPCL,2022-06,2030-06,,1377.00,,282.88,24.15,2025-06,FR_JUNE_2025.pdf
578,N18000177,,,NORTH KARANPURA STPP (3X660 MW),,NTPC,2014-02,2019-06,2022-10,16242.90,,17323.08,98.00,2025-06,FR_JUNE_2025.pdf
579,N18000275,,,PATRATU STPP-I (3X800MW),,NTPC,2017-11,2023-03,,17112.00,,17219.35,81.00,2025-06,FR_JUNE_2025.pdf
580,N18000367,,,BADAM COAL MINING PROJECT,,NTPC,2019-02,2024-10,2027-04,501.79,784.39,368.94,59.79,2025-06,FR_JUNE_2025.pdf
581,N18000370,,,KERANDARI COAL MINING PROJECT,,NTPC,2015-09,2019-11,2025-03,1553.00,2896.64,2095.17,64.00,2025-06,FR_JUNE_2025.pdf
582,220100305,,,"KODERMA-TILAIYA (NL), ECR",,ECR,2002-04,2023-03,,1625.87,1625.87,2039.52,80.00,2025-06,FR_JUNE_2025.pdf
583,N22000396,,,BONDAMUNDA RANCHI DOUBLING,,SER,2016-03,2024-06,,3029.04,3029.04,2436.91,84.50,2025-06,FR_JUNE_2025.pdf
584,N22000508,,,LODHMA TO PISKA LINK LINE BY PASSING HATIA/RANCHI WITH Y CONNECTION (17.2 KM),,SER,2018-04,2026-06,,501.52,,275.97,4.00,2025-06,FR_JUNE_2025.pdf
585,N22000529,,,DOUBLING OF PRADHANKHUNTA JN - PATHERDIH BAZAR-BHOJUDIH,,ECR,2022-11,2027-11,,202.00,349.22,76.94,2.00,2025-06,FR_JUNE_2025.pdf
586,N22000595,,,KHARAGPUR-ADITYAPUR - 3RD LINE (132 KM),,RVNL,2015-12,2025-03,,3249.98,,2899.45,,2025-06,FR_JUNE_2025.pdf
587,N22000599,,,3RD LINE BETWEEN DHANBAD SONNAGAR,,RVNL,2016-11,2026-03,,8975.00,,4705.38,,2025-06,FR_JUNE_2025.pdf
588,N22000610,,,GARHWA ROAD - RAIL OVER RAIL,,ECR,2017-03,2024-06,,262.71,,227.86,70.00,2025-06,FR_JUNE_2025.pdf
589,N22000611,,,GOMOH - FLYOVER FOR DOWN TRAINS,,ECR,2018-01,2023-03,,686.03,,419.46,45.00,2025-06,FR_JUNE_2025.pdf
590,N24001589,,,HARIHARGANJ TO PARWA MODE SECTION FROM KM 23.284 TO KM 57.049 OF NH-98,,NHAI,2020-09,2024-03,2024-12,755.26,,635.78,88.10,2025-06,FR_JUNE_2025.pdf
591,N24001590,,,4L FROM KM 196.87 (SANKHA) TO KM 219.6 (KHAJURI) ON NH-75 [REHLA / GARHWA BYPASS],,NHAI,2020-09,2023-10,2024-12,748.99,,831.75,100.00,2025-06,FR_JUNE_2025.pdf
592,N24001594,,,ELEVATED CORRIDOR IN RANCHI CITY FROM KM 0.00 TO KM 3.260 OF NH-75 INCLUDING DOWN RAMP ON NH-23 FROM,,NHAI,2022-02,2025-01,2025-03,534.73,,282.33,99.57,2025-06,FR_JUNE_2025.pdf
593,N24001595,,,4L OF PALMA TO GUMLA SECTION OF NH23 FROM KM. 26.00 TO KM. 89.170 ON HAM MODE IN THE STATE OF JHARKH,,NHAI,2020-08,2024-03,2025-09,1034.00,1879.55,41.50,97.30,2025-06,FR_JUNE_2025.pdf
594,N24001596,,,4L OF MIRZA CHAUKI TO FARKKA SECTION OF NH80 FROM KM 215.00 TO KM 260.00 ON HAM MODE IN THE STATE OF,,NHAI,2021-11,2023-07,2025-06,1302.72,1504.80,957.00,75.74,2025-06,FR_JUNE_2025.pdf
595,N24001854,,,FOUR LANING WITH PAVED SHOULDER OF SECTION FROM KM 53.600 (GOLA ON NH-320) TO KM 81.446 (ORMANJHI ON,,NHAI,2023-06,2025-06,,1214.93,1324.95,808.69,75.50,2025-06,FR_JUNE_2025.pdf
596,N24001922,,,WIDENING TO 2-LANE WITH PAVED SHOULDER FROM KM 0.00 TO 44.00 (KURU-GHAGHRA SECTION) OF NH- 143A INCLU,,MoRTH,2020-02,2023-08,,153.01,,83.63,96.23,2025-06,FR_JUNE_2025.pdf
597,N24001923,,,WIDENING AND STRENGTHENING OF EXISTING PAVEEMNT TO TWO LANE WITH PAVED SHOULDERS FROM KM 116.00 TO K,,MoRTH,2022-01,2024-07,,315.21,,117.26,80.00,2025-06,FR_JUNE_2025.pdf
598,N24001924,,,WIDENING AND STRENGTHENING TO TWO LANE WITH PAVED SHOULDER/TWO LANE+ PAVED SHOULDER WITH SERVICE ROA,,MoRTH,2022-03,2025-08,,514.22,,15.19,6.10,2025-06,FR_JUNE_2025.pdf
599,N24001925,,,WIDENING AND STRENGTHENING/RECONSTRUCTION TO TWO LANE WITH PAVED SHOULDER/ TWO LANE WITH PAVED SHOUL,,MoRTH,2022-03,2025-08,,423.18,,0.11,,2025-06,FR_JUNE_2025.pdf
600,N24002053,,,FOUR LANING OF KHAJURI TO WYNDHAMGANJ FROM KM 219.600 TO KM 260.483 ON NH-75 PKG SEC-V ON HAM,,NHAI,2022-04,2025-09,,1232.00,1343.00,606.60,81.76,2025-06,FR_JUNE_2025.pdf
601,N24002054,,,FOUR LANING OF BHOGU TO SANKHA FROM KM 147.450 TO KM 196.870 ON NH-75 PKG SEC-III,,NHAI,2022-10,2025-11,,1390.77,1391.00,319.69,75.01,2025-06,FR_JUNE_2025.pdf
602,N24002055,,,FOUR LANING OF BASUKINATH- DEOGHAR SECTION OF NH-114A FROM KM 85.081 TO KM 130.240 UNDER NHDP PHASE-I,,NHAI,2023-03,2025-12,,1444.94,,0.00,,2025-06,FR_JUNE_2025.pdf
603,N24002056,,,BHARATMALA PARIYOJANA OF BOKARO JAINA MORE - GOLA SECTION OF NH-320 FROM KM. 21.110 TO KM. 53.600 IN,,NHAI,2020-06,2025-06,,964.64,,458.58,61.20,2025-06,FR_JUNE_2025.pdf
604,N24002057,,,FOUR LANING OF MEHGAMA HANSDIHA SECTION OF NH-33 FROM EXISTING KM 41.900 TO 93.000 IN THE STATE OF J,,NHAI,2022-12,2025-05,,1443.77,,0.00,,2025-06,FR_JUNE_2025.pdf
605,N24000726,,,SIX LANING OF BIHAR - JHARKHAND BORDER (CHORDAHA) TO GORHAR SECTION,,NHAI,2018-01,2021-11,2026-05,1155.16,,657.82,73.00,2025-06,FR_JUNE_2025.pdf
606,N24001216,,,WIDENING TO 2 LANE WITH PAVED SHOULDERS AND GEOMETRIC IMPROVEMENT OF NH-114A FROM KM 141 TO KM 184 I,,MoRTH,2016-12,2021-09,,196.00,,164.21,90.10,2025-06,FR_JUNE_2025.pdf
607,N12000095,,,NEW SINTER PLANT AT BOKARO STEEL PLANT,,SAIL,2015-03,2017-10,2026-11,1034.01,1752.30,882.41,51.75,2025-06,FR_JUNE_2025.pdf
608,N12000129,,,REVAMPING OF OLD SUB SYSTEM OF BLAST FURNACE 3 AT BOKARO STEEL PLANT,,SAIL,2023-09,2025-07,2025-11,513.82,,195.71,67.00,2025-06,FR_JUNE_2025.pdf
609,N12000133,,,REBUILDING OF COKE OVEN BATTERY NO.6 OF BOKARO STEEL PLANT,,SAIL,2023-11,2026-11,,627.31,,84.56,35.00,2025-06,FR_JUNE_2025.pdf
610,N12000135,,,REPLACEMENT OF REMAINING 04 NOS. OF BATTERY CYCLONES WITH 04 NOS. OF ESPS IN SINTER PLANT-1 AT BSL,,SAIL,2024-03,2026-06,,260.37,,44.22,18.00,2025-06,FR_JUNE_2025.pdf
611,N12000142,,,REPLACEMENT OF EXISTING GRINDERS IN CRM-I & II AT BOKARO STEEL PLANT,,SAIL,2025-01,2027-01,,211.94,,0.00,,2025-06,FR_JUNE_2025.pdf
612,N12000143,,,SECONDARY EMISSION CONTROL IN CONVERTERS OF SMS-II AT BOKARO STEEL PLANT,,SAIL,2025-01,2026-10,,207.13,,0.00,5.00,2025-06,FR_JUNE_2025.pdf
613,N04000105,,,BELAGAVI AIRPORT- EXPANSION OF TERMINAL BUILDING AND ASSOCIATED WORKS,,AAI,2023-06,2026-02,,322.45,,104.38,43.00,2025-06,FR_JUNE_2025.pdf
614,N04000108,,,HUBBALI AIRPORT - CONSTRUCTION OF NEW DOMESTIC TERMINAL BUILDING AND MISCELLANEOUS WORKS,,AAI,2023-06,2026-02,,320.47,,53.87,32.50,2025-06,FR_JUNE_2025.pdf
615,N42000006,,,"CONSTRUCTION OF PERMANENT CAMPUS FOR INDIAN INSTITUTE OF TECHNOLOGY, DHARWAD (PHASE 1A)",,CPWD EDUCATION,2019-07,2022-03,,851.00,851.00,918.06,,2025-06,FR_JUNE_2025.pdf
616,N42000010,,,ADDITIONAL INFRASTRUCTURE AT IISC BANGALORE SH RCC MONOLITHIC FOR MEN WOMEN HOSTEL,,CPWD,2021-08,2024-02,2024-11,316.25,,281.32,91.00,2025-06,FR_JUNE_2025.pdf
617,N16000369,,,CONSTRUCTION OF 80000MT LPG CAVERN AT MANGALORE,,HPCL,2018-12,2022-12,2025-08,854.00,854.00,717.44,99.70,2025-06,FR_JUNE_2025.pdf
618,N16000437,,,"REVAMPING, AUGMENTATION OF FACILITIES AT EXISTING PORT TERMINAL AT MANGALORE",,IOCL,2022-01,2025-07,2025-12,463.00,500.62,244.46,71.10,2025-06,FR_JUNE_2025.pdf
619,N16000509,,,POWER SYSTEM UPGRADATION PROJECT,,MANGALORE REFIN,2023-10,2026-02,,385.00,,129.72,59.70,2025-06,FR_JUNE_2025.pdf
620,N16000536,,,DEMO PLANT FOR PRODUCTION OF BIO-ATF,,MANGALORE REFIN,2024-03,2027-03,,364.00,,22.78,10.10,2025-06,FR_JUNE_2025.pdf
621,N18000385,,,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,,PGCIL,2023-12,2025-12,,2889.00,,1011.29,36.70,2025-06,FR_JUNE_2025.pdf
622,N18000388,,,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",,PGCIL,2024-02,2026-02,,2148.00,,923.47,52.20,2025-06,FR_JUNE_2025.pdf
623,N18000409,,,SYSTEM STRENGTHENING AT KOPPAL- II AND GADAG-II FOR INTEGRATION OF RE GENERATION PROJECTS,,PGCIL,2025-01,2027-01,,1354.00,,16.25,,2025-06,FR_JUNE_2025.pdf
624,N18000410,,,AUGMENTATION OF TRANSFORMATION CAPACITY AT BIDAR PS,,PGCIL,2025-02,2027-02,,288.00,,4.03,,2025-06,FR_JUNE_2025.pdf
625,N18000419,,,TRANSMISSION SCHEME FOR INTEGRATION OF DAVANAGERE / CHITRADURGA AND BELLARY REZ IN KARNATAKA,,PGCIL,2025-03,2027-03,,3453.00,,20.70,,2025-06,FR_JUNE_2025.pdf
626,N22000256,,,TUMKUR-CHITRADURGA-DAVENGERE NL,,SWR,2011-04,2019-03,,1876.00,,503.99,12.00,2025-06,FR_JUNE_2025.pdf
627,N22000258,,,BAGALKOT-KUDACHI NL,,SWR,2010-04,2027-03,,1378.00,1378.00,646.95,34.00,2025-06,FR_JUNE_2025.pdf
628,N22000297,,,HOSPET-HUBLI-LONDA- VASCODAGAMA DL,,RVNL,2010-04,2027-03,,5060.36,,3505.49,,2025-06,FR_JUNE_2025.pdf
629,N22000299,,,GADAG-WADI NL,,SWR,2013-04,2027-03,,2841.84,,1352.94,29.00,2025-06,FR_JUNE_2025.pdf
630,N22000308,,,MARIKUPPAM - KUPPAM,,SWR,2012-04,2016-03,,279.54,296.72,121.12,14.00,2025-06,FR_JUNE_2025.pdf
631,N22000486,,,KADUR CHIKMAGALUR SAKLESHPUR NEW LINE (93 KM),,SWR,1996-03,2025-06,,825.31,825.31,692.24,83.00,2025-06,FR_JUNE_2025.pdf
632,N22000542,,,BAIYYAPPANAHALLI-HOSUR (48 KM),,NCRTC,2019-04,2026-03,,375.67,,0.00,,2025-06,FR_JUNE_2025.pdf
633,N22000543,,,YESHVANTHPUR-CHANNASANDRA (21.7 KM),,NCRTC,2019-04,2026-03,,169.65,,71.75,,2025-06,FR_JUNE_2025.pdf
634,N22000557,,,BELGAUM-DHARWAD VIA KITTUR (73.10 KM) (UMBRELLA WORK PB#22/2019-20/NR),,SWR,2020-09,2027-12,,1590.80,927.42,0.75,,2025-06,FR_JUNE_2025.pdf
635,N22000558,,,HASSAN (ALUR) - BELUR (32 KM) (UMBRELLA WORK PB#23/2018-19/NR),,SWR,2019-06,2028-04,,748.86,748.85,0.88,1.00,2025-06,FR_JUNE_2025.pdf
636,N22000559,,,SHIMOGA-SHIKARIPURA-RANEBENNUR (UMBRELLA WORK PB#23/2018-19/NR),,SWR,2019-09,2027-12,,1453.73,994.47,87.33,7.00,2025-06,FR_JUNE_2025.pdf
637,N22000621,,,BANGALORE-WHITEFIELD-BANGALORE CITY-KRISHNARAJAPURAM QUADRUPLING,,SWR,2018-03,2025-06,,492.87,492.87,254.35,75.00,2025-06,FR_JUNE_2025.pdf
638,N24001425,,,4L OF ADDAHOLE TO BANTWAL CROSS SECTION INCLUDING FLYOVER AT KALLADKA TOWN,,NHAI,2021-03,2021-11,2025-11,1100.88,1687.31,1156.26,80.30,2025-06,FR_JUNE_2025.pdf
639,N24001426,,,4L OF ADDAHOLE TO BANTWAL CROSS SECTION,,NHAI,2021-03,2021-10,2025-07,317.90,572.01,370.84,98.00,2025-06,FR_JUNE_2025.pdf
640,N24001598,,,6L FROM SANKESHWAR BYPASS TO MH KNT BORDER FROM KM. 555.017 TO KM. 592.853 OF NH-48 (PKG II),,NHAI,2022-01,2025-04,2026-05,1388.70,1388.70,509.84,71.60,2025-06,FR_JUNE_2025.pdf
641,N24001599,,,BELAKERI PORT TO KUMTA - SIRSI ROAD FROM KM 0.00 - KM 4.265 OF BELEKERI PORT ROAD LINK RD. AND KM 4.,,NHAI,2018-03,2022-12,2022-12,440.16,,355.97,75.27,2025-06,FR_JUNE_2025.pdf
642,N24001674,,,BANGALORE/TN BORDER TO HOSKOTE,,NHAI,2023-02,2025-02,2025-09,1240.60,1181.68,952.87,83.25,2025-06,FR_JUNE_2025.pdf
643,N24001676,,,6L OF MH/KN BORDER (NIMBAL VILLAGE) TO KN/TS BORDER (SINGNODI VILLAGE) FROM KM. 26.000 TO KM. 97.000,,NHAI,2022-12,2025-06,2026-03,2718.46,,438.90,54.52,2025-06,FR_JUNE_2025.pdf
644,N24001677,,,BALANCE WORK OF 2L PS FROM KM 30.800 TO 70.800 AND 2L WITH RIGID CARRIAGEWAY FROM 70.800 TO KM 84.12,,NHAI,2022-11,2024-05,2025-04,226.76,226.76,86.76,71.95,2025-06,FR_JUNE_2025.pdf
645,N24001679,,,6L FROM BELGAUM TO SANKESHWAR BYPASS FROM KM 515.000 TO KM 555.017 OF NH 48,,NHAI,2022-10,2025-04,2025-12,1479.30,1479.30,676.61,83.98,2025-06,FR_JUNE_2025.pdf
646,N24001680,,,4L OF SANNUR TO BIKARNAKATTE SECTION FROM KARKALA TO MANGALORE,,NHAI,2021-03,2024-10,2026-06,1409.68,1808.12,1039.17,59.00,2025-06,FR_JUNE_2025.pdf
647,N24001681,,,TUMKUR - NELAMANGALA(6L),,NHAI,2022-08,2025-08,2026-03,2032.15,2032.15,185.64,52.88,2025-06,FR_JUNE_2025.pdf
648,N24001682,,,UPGRADATION 2/4 LANE NH CONNECTIVITY UNDER SAGARMALA SCHEME SH 2 HAVERI YEKAMBI SH 69 YEKAMBI KUMTA,,NHAI,2021-11,2024-03,2024-03,294.62,309.90,57.86,15.14,2025-06,FR_JUNE_2025.pdf
649,N24001684,,,4L OF CHANNARAYAPATNA BYPASS AND HASSAN BYPASS WITH STRUCTURES IN DEVIHALLI -HASSAN SECTION,,NHAI,2020-09,2023-01,2020-09,688.00,602.09,514.23,80.07,2025-06,FR_JUNE_2025.pdf
650,N24001687,,,FOUR LANING OF BETTADAHALLI TO SRIRAMPURA SECTION FROM KM. 166+100 (DESIGN KM. 170+415) TO KM. 217+0,,NHAI,2021-10,2023-10,2025-12,1331.77,2082.98,483.94,77.06,2025-06,FR_JUNE_2025.pdf
651,N24001936,,,BALANCE WORK OF CONTSRUCTION OF TWO/FOUR LANE WITH PAVED SHOULDER FROM KM. 54.370 TO KM. 101.400 (BI,,MoRTH,2021-03,2023-03,2024-07,344.79,,10.00,90.00,2025-06,FR_JUNE_2025.pdf
652,N24001937,,,BALANCE WORK OF REHABILITATION AND UPGRADING TO 2LANE/2LANE WITH PAVED SHOULDER CONFIGURATION AND ST,,MoRTH,2023-02,2024-02,2025-02,398.48,,5.00,50.00,2025-06,FR_JUNE_2025.pdf
653,N24001938,,,"CONSTRUCTION OF ELEVATED CORRIDOR FROM KM. 135.650 TO 136.300 ON 63, FROM KM. 249 TO KM. 250.050 ON",,MoRTH,2021-06,2024-06,2025-06,298.00,,10.70,52.00,2025-06,FR_JUNE_2025.pdf
654,N24001940,,,WIDENING TO 2 LANE WITH PAVED SHOULDERS FROM DESIGN KM 103.200 (EXISTING KM 103.200) TO DESIGN KM 11,,MoRTH,2023-01,2026-01,2025-09,166.58,,3.54,,2025-06,FR_JUNE_2025.pdf
655,N24001941,,,WIDENING TO 4 LANE FROM KM. 133.00 TO 158.04 (DESIGN CHAINAGE KM. 130.88 TO 155.145) (SHIRUR CROSS T,,MoRTH,2023-01,2025-01,2025-01,350.69,,10.00,56.00,2025-06,FR_JUNE_2025.pdf
656,N24001943,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM. 33.13 TO KM. 40.23 AND KM. 52.00 TO KM. 71.00 (EX,,MoRTH,2022-09,2024-03,2025-01,172.98,,6.48,65.00,2025-06,FR_JUNE_2025.pdf
657,N24001944,,,WIDENING TO INTERMEDIATE/TWO LANE TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHANAGES KM 112.750 TO,,MoRTH,2023-01,2024-06,2024-07,255.88,,60.99,78.24,2025-06,FR_JUNE_2025.pdf
658,N24001945,,,WIDENING TO 2 LANE WITH PAVED SHOULDERS FROM KM 116.800 TO 149.070(DESIGN CHANGES) ON HOSADURGA HOL,,MoRTH,2022-08,2024-02,2024-12,170.34,,4.25,72.00,2025-06,FR_JUNE_2025.pdf
659,N24001946,,,"WIDENING TO 2 LANES WITH PAVED SHOULDERS FROM KM 24.400 TO 27.270, 40.500 TO 41.900, 84.300 TO 88.20",,MoRTH,2022-11,2024-11,2024-11,218.93,,10.00,95.25,2025-06,FR_JUNE_2025.pdf
660,N24001947,,,WIDENING TO EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FROM DESIGN KM 153.00,,MoRTH,2023-02,2025-02,2025-02,177.94,,6.66,47.00,2025-06,FR_JUNE_2025.pdf
661,N24001948,,,WIDENING TO 4 LANE FROM KM 51.60 TO 76.20 (HEBRI TO PARKALA) AND FROM KM 85.20 TO 88.90 (KARAVALI JU,,MoRTH,2022-10,2024-10,2024-12,355.72,,11.32,60.00,2025-06,FR_JUNE_2025.pdf
662,N24001989,,,FOUR LANING OF LEFT OVER WORKS OF HOSPET BELLARY KARNATAKA/ AP BORDER FROM KM.280.080 TO KM. 375.450,,NHAI,2023-03,2025-05,,830.28,,692.62,77.10,2025-06,FR_JUNE_2025.pdf
663,N24001993,,,DEVELOPMENT OF 6 LANE ACCESS CONTROLLED GREENFIELD HIGHWAY FROM KM. 97.000 TO KM. 162.500 MARADGI S,,NHAI,2022-12,2025-10,,1589.00,,732.47,63.15,2025-06,FR_JUNE_2025.pdf
664,N24001994,,,4/6L OF BANGALORE - PUNE SECTION OF BYPASS CONNECTING DHARWAD - HUBLI FROM KM. 403.80 TO KM. 433.20,,NHAI,2022-05,2023-03,2025-09,1135.39,,396.27,70.68,2025-06,FR_JUNE_2025.pdf
